#ProfileFileVersion=2.6
#ProfilerVersion=2.6.2153
#Application=/home/lifxu/Desktop/github-test/PIM/rodinia/nw/nw.exe
#ApplicationArgs=2048 10 ./nw.cl
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   Platform Vendor=Advanced Micro Devices, Inc.
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   Platform Name=AMD Accelerated Parallel Processing
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   Platform Version=OpenCL 1.2 AMD-APP (1124.2)
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   CLDriver Version=1124.2 (sse2,avx,fma4)
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   CLRuntime Version=OpenCL 1.2 AMD-APP (1124.2)
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   NumberAppAddressBits=64
#Device Tahiti Platform Vendor=Advanced Micro Devices, Inc.
#Device Tahiti Platform Name=AMD Accelerated Parallel Processing
#Device Tahiti Platform Version=OpenCL 1.2 AMD-APP (1124.2)
#Device Tahiti CLDriver Version=1124.2 (VM)
#Device Tahiti CLRuntime Version=OpenCL 1.2 AMD-APP (1124.2)
#Device Tahiti NumberAppAddressBits=32
#OS Version=CentOS release 6.4 (Final)
#DisplayName=
#ListSeparator=,
Method, ExecutionOrder, ThreadID, CallIndex, GlobalWorkSize, WorkGroupSize, Time, LocalMemSize, VGPRs, SGPRs, ScratchRegs, FCStacks, Wavefronts, VALUInsts, SALUInsts, VFetchInsts, SFetchInsts, VWriteInsts, LDSInsts, VALUUtilization, VALUBusy, SALUBusy, FetchSize, CacheHit, MemUnitBusy, MemUnitStalled, WriteUnitStalled, LDSBankConflict, WriteSize, GDSInsts
nw_kernel1_pim__k1_Tahiti1, 72, 6628, 0, {    128       1       1}, {   16     1     1},         0.03481, 2304, 26, 22, 0, NA,         8.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.26,         0.19,        28.19,        35.95,         3.11,         0.09,         0.00,         0.06,         0.00,         0.00
nw_kernel1_pim__k1_Tahiti1, 73, 6629, 0, {    144       1       1}, {   16     1     1},         0.03496, 2304, 26, 22, 0, NA,         9.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.28,         0.21,        31.19,        38.76,         3.06,         0.08,         0.00,         0.07,         0.00,         0.00
nw_kernel1_pim__k1_Tahiti1, 74, 6630, 0, {    144       1       1}, {   16     1     1},         0.03481, 2304, 26, 22, 0, NA,         9.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.29,         0.21,        31.19,        42.38,         3.10,         0.09,         0.00,         0.07,         0.00,         0.00
nw_kernel1_pim__k1_Tahiti1, 75, 6631, 0, {    128       1       1}, {   16     1     1},         0.03467, 2304, 26, 22, 0, NA,         8.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.27,         0.20,        28.19,        40.31,         3.27,         0.09,         0.00,         0.07,         0.00,         0.00
nw_kernel1_pim__k1_Tahiti1, 76, 6632, 0, {    144       1       1}, {   16     1     1},         0.03481, 2304, 26, 22, 0, NA,         9.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.29,         0.21,        31.19,        42.38,         3.13,         0.09,         0.00,         0.07,         0.00,         0.00
nw_kernel1_pim__k1_Tahiti1, 77, 6633, 0, {    144       1       1}, {   16     1     1},         0.03511, 2304, 26, 22, 0, NA,         9.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.37,         0.27,        31.19,        34.65,         3.97,         0.11,         0.00,         0.09,         0.00,         0.00
nw_kernel1_pim__k1_Tahiti1, 78, 6634, 0, {    144       1       1}, {   16     1     1},         0.03496, 2304, 26, 22, 0, NA,         9.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.32,         0.23,        31.19,        42.38,         3.40,         0.09,         0.00,         0.08,         0.00,         0.00
nw_kernel1_pim__k1_Tahiti1, 79, 6635, 0, {    160       1       1}, {   16     1     1},         0.03481, 2304, 26, 22, 0, NA,        10.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.33,         0.24,        34.19,        40.89,         3.19,         0.09,         0.00,         0.08,         0.00,         0.00
nw_kernel1_pim__k1_Tahiti1, 80, 6636, 0, {    144       1       1}, {   16     1     1},         0.03467, 2304, 26, 22, 0, NA,         9.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.29,         0.21,        31.19,        42.38,         3.12,         0.09,         0.00,         0.07,         0.00,         0.00
nw_kernel1_pim__k1_Tahiti1, 81, 6637, 0, {    144       1       1}, {   16     1     1},         0.03452, 2304, 26, 22, 0, NA,         9.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.30,         0.22,        31.19,        34.65,         3.28,         0.09,         0.00,         0.07,         0.00,         0.00
nw_kernel1_pim__k1_Tahiti1, 82, 6638, 0, {    160       1       1}, {   16     1     1},         0.03467, 2304, 26, 22, 0, NA,        10.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.41,         0.30,        34.19,        40.89,         3.98,         0.11,         0.00,         0.10,         0.00,         0.00
nw_kernel1_pim__k1_Tahiti1, 83, 6639, 0, {    160       1       1}, {   16     1     1},         0.03496, 2304, 26, 22, 0, NA,        10.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.33,         0.24,        34.19,        40.89,         3.18,         0.09,         0.00,         0.08,         0.00,         0.00
nw_kernel1_pim__k1_Tahiti1, 84, 6640, 0, {    144       1       1}, {   16     1     1},         0.03481, 2304, 26, 22, 0, NA,         9.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.29,         0.21,        31.19,        38.76,         3.09,         0.09,         0.00,         0.07,         0.00,         0.00
nw_kernel1_pim__k1_Tahiti1, 85, 6641, 0, {    160       1       1}, {   16     1     1},         0.03496, 2304, 26, 22, 0, NA,        10.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.34,         0.25,        34.19,        40.89,         3.31,         0.09,         0.00,         0.08,         0.06,         0.00
nw_kernel1_pim__k1_Tahiti1, 86, 6642, 0, {    160       1       1}, {   16     1     1},         0.03511, 2304, 26, 22, 0, NA,        10.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.41,         0.30,        34.19,        37.43,         4.00,         0.11,         0.00,         0.10,         0.00,         0.00
nw_kernel1_pim__k1_Tahiti1, 87, 6643, 0, {    160       1       1}, {   16     1     1},         0.03496, 2304, 26, 22, 0, NA,        10.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.41,         0.30,        34.19,        33.55,         3.95,         0.11,         0.00,         0.10,         0.00,         0.00
nw_kernel1_pim__k1_Tahiti1, 88, 6644, 0, {    176       1       1}, {   16     1     1},         0.03511, 2304, 26, 22, 0, NA,        11.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.37,         0.27,        37.19,        32.60,         3.25,         0.09,         0.00,         0.09,         0.00,         0.00
nw_kernel1_pim__k1_Tahiti1, 89, 6645, 0, {    160       1       1}, {   16     1     1},         0.03496, 2304, 26, 22, 0, NA,        10.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.33,         0.24,        34.19,        33.55,         3.15,         0.09,         0.00,         0.08,         0.00,         0.00
nw_kernel1_pim__k1_Tahiti1, 90, 6646, 0, {    160       1       1}, {   16     1     1},         0.03496, 2304, 26, 22, 0, NA,        10.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.41,         0.30,        34.19,        40.89,         3.95,         0.11,         0.00,         0.10,         0.00,         0.00
nw_kernel1_pim__k1_Tahiti1, 91, 6647, 0, {    176       1       1}, {   16     1     1},         0.03467, 2304, 26, 22, 0, NA,        11.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.39,         0.28,        37.19,        39.58,         3.41,         0.09,         0.00,         0.09,         0.00,         0.00
nw_kernel1_pim__k1_Tahiti1, 92, 6648, 0, {    176       1       1}, {   16     1     1},         0.03511, 2304, 26, 22, 0, NA,        11.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.35,         0.26,        37.19,        39.58,         3.12,         0.09,         0.00,         0.09,         0.00,         0.00
nw_kernel1_pim__k1_Tahiti1, 93, 6649, 0, {    160       1       1}, {   16     1     1},         0.03467, 2304, 26, 22, 0, NA,        10.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.41,         0.30,        34.19,        40.89,         3.97,         0.11,         0.00,         0.10,         0.00,         0.00
nw_kernel1_pim__k1_Tahiti1, 94, 6650, 0, {    176       1       1}, {   16     1     1},         0.03511, 2304, 26, 22, 0, NA,        11.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.35,         0.26,        37.19,        39.58,         3.11,         0.09,         0.00,         0.09,         0.00,         0.00
nw_kernel1_pim__k1_Tahiti1, 95, 6651, 0, {    176       1       1}, {   16     1     1},         0.03541, 2304, 26, 22, 0, NA,        11.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.45,         0.33,        37.19,        39.58,         3.97,         0.11,         0.00,         0.11,         0.06,         0.00
nw_kernel1_pim__k1_Tahiti1, 96, 6652, 0, {    176       1       1}, {   16     1     1},         0.03496, 2304, 26, 22, 0, NA,        11.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.35,         0.26,        37.19,        36.28,         3.11,         0.09,         0.00,         0.09,         0.00,         0.00
nw_kernel1_pim__k1_Tahiti1, 97, 6653, 0, {    192       1       1}, {   16     1     1},         0.03526, 2304, 26, 22, 0, NA,        12.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.38,         0.28,        40.19,        35.27,         3.11,         0.09,         0.00,         0.09,         0.03,         0.00
nw_kernel1_pim__k1_Tahiti1, 98, 6654, 0, {    176       1       1}, {   16     1     1},         0.03496, 2304, 26, 22, 0, NA,        11.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.36,         0.26,        37.19,        39.58,         3.22,         0.09,         0.00,         0.09,         0.00,         0.00
nw_kernel1_pim__k1_Tahiti1, 99, 6655, 0, {    176       1       1}, {   16     1     1},         0.03615, 2304, 26, 22, 0, NA,        11.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.35,         0.26,        37.19,        39.58,         3.12,         0.09,         0.00,         0.09,         0.00,         0.00
nw_kernel1_pim__k1_Tahiti1, 100, 6656, 0, {    192       1       1}, {   16     1     1},         0.03526, 2304, 26, 22, 0, NA,        12.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.38,         0.28,        40.19,        41.28,         3.09,         0.09,         0.00,         0.09,         0.00,         0.00
nw_kernel1_pim__k1_Tahiti1, 101, 6657, 0, {    192       1       1}, {   16     1     1},         0.03496, 2304, 26, 22, 0, NA,        12.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.49,         0.36,        40.19,        38.42,         3.97,         0.11,         0.00,         0.12,         0.00,         0.00
nw_kernel1_pim__k1_Tahiti1, 102, 6658, 0, {    176       1       1}, {   16     1     1},         0.03452, 2304, 26, 22, 0, NA,        11.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.39,         0.28,        37.19,        39.58,         3.44,         0.10,         0.00,         0.10,         0.00,         0.00
nw_kernel1_pim__k1_Tahiti1, 103, 6659, 0, {    192       1       1}, {   16     1     1},         0.03437, 2304, 26, 22, 0, NA,        12.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.49,         0.36,        40.19,        31.78,         3.98,         0.11,         0.00,         0.12,         0.00,         0.00
nw_kernel1_pim__k1_Tahiti1, 104, 6660, 0, {    192       1       1}, {   16     1     1},         0.03422, 2304, 26, 22, 0, NA,        12.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.49,         0.36,        40.19,        38.42,         3.98,         0.11,         0.00,         0.12,         0.00,         0.00
nw_kernel1_pim__k1_Tahiti1, 105, 6661, 0, {    192       1       1}, {   16     1     1},         0.03422, 2304, 26, 22, 0, NA,        12.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.50,         0.36,        40.19,        43.88,         4.00,         0.11,         0.00,         0.12,         0.00,         0.00
nw_kernel1_pim__k1_Tahiti1, 106, 6662, 0, {    208       1       1}, {   16     1     1},         0.03526, 2304, 26, 22, 0, NA,        13.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.45,         0.33,        43.19,        37.40,         3.39,         0.09,         0.00,         0.11,         0.06,         0.00
nw_kernel1_pim__k1_Tahiti1, 107, 6663, 0, {    192       1       1}, {   16     1     1},         0.03496, 2304, 26, 22, 0, NA,        12.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.49,         0.36,        40.19,        38.42,         3.98,         0.11,         0.00,         0.12,        17.25,         0.00
nw_kernel1_pim__k1_Tahiti1, 108, 6664, 0, {    192       1       1}, {   16     1     1},         0.03511, 2304, 26, 22, 0, NA,        12.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.40,         0.29,        40.19,        41.28,         3.28,         0.09,         0.00,         0.10,         0.03,         0.00
nw_kernel1_pim__k1_Tahiti1, 109, 6665, 0, {    208       1       1}, {   16     1     1},         0.03511, 2304, 26, 22, 0, NA,        13.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.44,         0.32,        43.19,        37.40,         3.26,         0.09,         0.00,         0.11,         0.00,         0.00
nw_kernel1_pim__k1_Tahiti1, 110, 6666, 0, {    208       1       1}, {   16     1     1},         0.03452, 2304, 26, 22, 0, NA,        13.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.52,         0.38,        43.19,        37.40,         3.90,         0.11,         0.00,         0.13,         0.06,         0.00
nw_kernel1_pim__k1_Tahiti1, 111, 6668, 0, {    192       1       1}, {   16     1     1},         0.03467, 2304, 26, 22, 0, NA,        12.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.40,         0.29,        40.19,        41.28,         3.26,         0.09,         0.00,         0.10,         0.06,         0.00
nw_kernel1_pim__k1_Tahiti1, 112, 6669, 0, {    208       1       1}, {   16     1     1},         0.03541, 2304, 26, 22, 0, NA,        13.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.42,         0.31,        43.19,        37.40,         3.16,         0.09,         0.00,         0.10,         0.00,         0.00
nw_kernel1_pim__k1_Tahiti1, 113, 6670, 0, {    208       1       1}, {   16     1     1},         0.03467, 2304, 26, 22, 0, NA,        13.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.41,         0.30,        43.19,        37.40,         3.06,         0.08,         0.00,         0.10,         0.00,         0.00
nw_kernel1_pim__k1_Tahiti1, 114, 6671, 0, {    208       1       1}, {   16     1     1},         0.03481, 2304, 26, 22, 0, NA,        13.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.53,         0.39,        43.19,        37.40,         3.97,         0.11,         0.00,         0.13,         0.00,         0.00
nw_kernel1_pim__k1_Tahiti1, 115, 6672, 0, {    224       1       1}, {   16     1     1},         0.03467, 2304, 26, 22, 0, NA,        14.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.47,         0.34,        46.19,        36.48,         3.25,         0.09,         0.00,         0.11,         0.00,         0.00
nw_kernel1_pim__k1_Tahiti1, 116, 6673, 0, {    208       1       1}, {   16     1     1},         0.03481, 2304, 26, 22, 0, NA,        13.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.44,         0.32,        43.19,        37.40,         3.28,         0.09,         0.00,         0.11,         0.00,         0.00
nw_kernel1_pim__k1_Tahiti1, 117, 6674, 0, {    208       1       1}, {   16     1     1},         0.03467, 2304, 26, 22, 0, NA,        13.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.46,         0.33,        43.19,        37.40,         3.43,         0.09,         0.00,         0.11,         0.00,         0.00
nw_kernel1_pim__k1_Tahiti1, 118, 6675, 0, {    224       1       1}, {   16     1     1},         0.03526, 2304, 26, 22, 0, NA,        14.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.57,         0.41,        46.19,        36.48,         3.93,         0.11,         0.00,         0.14,         0.19,         0.00
nw_kernel1_pim__k1_Tahiti1, 119, 6676, 0, {    224       1       1}, {   16     1     1},         0.03511, 2304, 26, 22, 0, NA,        14.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.44,         0.32,        46.19,        41.57,         3.05,         0.08,         0.00,         0.11,         0.03,         0.00
