edge_kernel_multipim_1, 20976,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20977,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20978,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20979,  0.000000126,  0.000000094,  0.000000094,  0.000000094
edge_kernel_multipim_1, 20980,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20981,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20982,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20983,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20984,  0.000188834,  0.000622807,  0.000622807,  0.000622807
reduce, 20985,  0.000000126,  0.000000094,  0.000000094,  0.000000094
edge_kernel_multipim_1, 20986,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20987,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20988,  0.000188843,  0.000622807,  0.000622807,  0.000622807
reduce, 20989,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20990,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20991,  0.000000126,  0.000000094,  0.000000094,  0.000000094
edge_kernel_multipim_1, 20992,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20993,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20994,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20995,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20996,  0.000188872,  0.000622807,  0.000622807,  0.000622807
reduce, 20997,  0.000000126,  0.000000094,  0.000000094,  0.000000094
edge_kernel_multipim_1, 20998,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20999,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 21000,  0.000292516,  0.000622807,  0.000622807,  0.000622807
reduce, 21008,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 21009,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 21010,  0.000000126,  0.000000094,  0.000000094,  0.000000094
edge_kernel_multipim_1, 21011,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 21012,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 21013,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 21014,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 21015,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 21016,  0.000000126,  0.000000094,  0.000000094,  0.000000094
edge_kernel_multipim_1, 21017,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 21018,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 21019,  0.000188823,  0.000622807,  0.000622807,  0.000622807
reduce, 21020,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 21021,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 21022,  0.000000126,  0.000000094,  0.000000094,  0.000000094
edge_kernel_multipim_1, 21023,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 21024,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 21025,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 21026,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 21027,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 21028,  0.000000126,  0.000000094,  0.000000094,  0.000000094
edge_kernel_multipim_1, 21029,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 21030,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 21031,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 21032,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 21033,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 21034,  0.000000126,  0.000000094,  0.000000094,  0.000000094
edge_kernel_multipim_1, 21035,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 21036,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 21037,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 21038,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 21039,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 21040,  0.000000126,  0.000000094,  0.000000094,  0.000000094
