DeviceID, ThreadID, FunctionName, StartTime_ns, EndTime_ns
pim0-gpu0, 28872, normalize_weights_kernel_pim, 74202444, 74215713
pim0-gpu0, 28873, find_index_kernel_pim, 84025041, 86848631
pim0-gpu0, 28874, likelihood_kernel_pim, 98559174, 100017341
pim0-gpu0, 28875, normalize_weights_kernel_pim, 103323510, 103336779
pim0-gpu0, 28876, find_index_kernel_pim, 112319773, 115132839
pim0-gpu0, 28877, likelihood_kernel_pim, 127881740, 129352741
pim0-gpu0, 28878, normalize_weights_kernel_pim, 132355718, 132368987
pim0-gpu0, 28879, find_index_kernel_pim, 141319120, 144395127
pim0-gpu0, 28880, likelihood_kernel_pim, 156338328, 157797754
pim0-gpu0, 28881, normalize_weights_kernel_pim, 160727407, 160740676
pim0-gpu0, 28882, find_index_kernel_pim, 170004213, 172632819
pim0-gpu0, 28883, likelihood_kernel_pim, 184994695, 186456002
pim0-gpu0, 28884, normalize_weights_kernel_pim, 189411750, 189425019
pim0-gpu0, 28885, find_index_kernel_pim, 198484706, 201286614
pim0-gpu0, 28886, likelihood_kernel_pim, 213218563, 214673572
pim0-gpu0, 28887, normalize_weights_kernel_pim, 217921940, 217935209
pim0-gpu0, 28888, find_index_kernel_pim, 227767273, 230948690
pim0-gpu0, 28889, likelihood_kernel_pim, 242533562, 243997405
pim0-gpu0, 28890, normalize_weights_kernel_pim, 246893816, 246907085
pim0-gpu0, 28891, find_index_kernel_pim, 256226452, 258994885
pim0-gpu0, 28892, likelihood_kernel_pim, 271845406, 273297644
pim0-gpu0, 28893, normalize_weights_kernel_pim, 276233769, 276247038
pim0-gpu0, 28894, find_index_kernel_pim, 286193982, 289429188

pim1-cpu0, NA, NA, NA, NA

pim2-cpu0, NA, NA, NA, NA

Total runtime: 293369192
