Fan2_pim, 26094,  0.000001316,  0.000001510,  0.000001510
Fan2_pim, 26095,  0.000000446,  0.000001214,  0.000001214
Fan1_pim, 26096,  0.000000152,  0.000000114,  0.000000114
Fan1_pim, 26097,  0.000000037,  0.000000027,  0.000000027
Fan2_pim, 26098,  0.000001162,  0.000001510,  0.000001510
Fan2_pim, 26099,  0.000000442,  0.000001212,  0.000001212
Fan1_pim, 26100,  0.000000151,  0.000000113,  0.000000113
Fan1_pim, 26101,  0.000000036,  0.000000027,  0.000000027
Fan2_pim, 26102,  0.000001153,  0.000001510,  0.000001510
Fan2_pim, 26103,  0.000000439,  0.000001208,  0.000001208
Fan1_pim, 26104,  0.000000150,  0.000000113,  0.000000113
Fan1_pim, 26105,  0.000000034,  0.000000026,  0.000000026
Fan2_pim, 26106,  0.000001145,  0.000001510,  0.000001510
Fan2_pim, 26107,  0.000000436,  0.000001204,  0.000001204
Fan1_pim, 26108,  0.000000149,  0.000000112,  0.000000112
Fan1_pim, 26109,  0.000000033,  0.000000025,  0.000000025
Fan2_pim, 26110,  0.000001136,  0.000001510,  0.000001510
Fan2_pim, 26111,  0.000000432,  0.000001199,  0.000001199
Fan1_pim, 26112,  0.000000148,  0.000000111,  0.000000111
Fan1_pim, 26113,  0.000000032,  0.000000024,  0.000000024
Fan2_pim, 26114,  0.000001127,  0.000001510,  0.000001510
Fan2_pim, 26115,  0.000000429,  0.000001197,  0.000001197
Fan1_pim, 26116,  0.000000147,  0.000000110,  0.000000110
Fan1_pim, 26117,  0.000000031,  0.000000023,  0.000000023
Fan2_pim, 26118,  0.000001118,  0.000001510,  0.000001510
Fan2_pim, 26119,  0.000000426,  0.000001193,  0.000001193
Fan1_pim, 26120,  0.000000146,  0.000000109,  0.000000109
Fan1_pim, 26121,  0.000000030,  0.000000023,  0.000000023
Fan2_pim, 26122,  0.000001109,  0.000001510,  0.000001510
Fan2_pim, 26123,  0.000000422,  0.000001189,  0.000001189
Fan1_pim, 26124,  0.000000144,  0.000000108,  0.000000108
Fan1_pim, 26125,  0.000000029,  0.000000022,  0.000000022
Fan2_pim, 26126,  0.000001100,  0.000001510,  0.000001510
Fan2_pim, 26127,  0.000000419,  0.000001185,  0.000001185
Fan1_pim, 26128,  0.000000143,  0.000000107,  0.000000107
Fan1_pim, 26129,  0.000000028,  0.000000021,  0.000000021
Fan2_pim, 26130,  0.000001225,  0.000001510,  0.000001510
Fan2_pim, 26131,  0.000000318,  0.000001182,  0.000001182
Fan1_pim, 26132,  0.000000142,  0.000000107,  0.000000107
Fan1_pim, 26133,  0.000000027,  0.000000020,  0.000000020
Fan2_pim, 26134,  0.000001214,  0.000001510,  0.000001510
Fan2_pim, 26135,  0.000000317,  0.000001178,  0.000001178
Fan1_pim, 26136,  0.000000141,  0.000000106,  0.000000106
Fan1_pim, 26137,  0.000000026,  0.000000019,  0.000000019
Fan2_pim, 26138,  0.000001204,  0.000001510,  0.000001510
Fan2_pim, 26139,  0.000000316,  0.000001174,  0.000001174
Fan1_pim, 26140,  0.000000140,  0.000000105,  0.000000105
Fan1_pim, 26141,  0.000000025,  0.000000018,  0.000000018
Fan2_pim, 26142,  0.000001194,  0.000001510,  0.000001510
Fan2_pim, 26143,  0.000000315,  0.000001170,  0.000001170
Fan1_pim, 26144,  0.000000139,  0.000000104,  0.000000104
Fan1_pim, 26145,  0.000000023,  0.000000017,  0.000000017
Fan2_pim, 26146,  0.000001184,  0.000001510,  0.000001510
Fan2_pim, 26147,  0.000000314,  0.000001168,  0.000001168
Fan1_pim, 26148,  0.000000138,  0.000000103,  0.000000103
Fan1_pim, 26149,  0.000000022,  0.000000017,  0.000000017
Fan2_pim, 26150,  0.000001174,  0.000001510,  0.000001510
Fan2_pim, 26151,  0.000000313,  0.000001163,  0.000001163
Fan1_pim, 26152,  0.000000137,  0.000000103,  0.000000103
Fan1_pim, 26153,  0.000000021,  0.000000016,  0.000000016
Fan2_pim, 26154,  0.000001164,  0.000001510,  0.000001510
Fan2_pim, 26155,  0.000000312,  0.000001159,  0.000001159
Fan1_pim, 26156,  0.000000135,  0.000000102,  0.000000102
Fan1_pim, 26157,  0.000000020,  0.000000015,  0.000000015
Fan2_pim, 26158,  0.000001154,  0.000001475,  0.000001475
Fan2_pim, 26159,  0.000000310,  0.000001153,  0.000001153
Fan1_pim, 26160,  0.000000134,  0.000000101,  0.000000101
Fan1_pim, 26161,  0.000000019,  0.000000014,  0.000000014
Fan2_pim, 26162,  0.000001019,  0.000001475,  0.000001475
Fan2_pim, 26163,  0.000000310,  0.000001150,  0.000001150
Fan1_pim, 26164,  0.000000133,  0.000000100,  0.000000100
Fan1_pim, 26165,  0.000000018,  0.000000013,  0.000000013
Fan2_pim, 26166,  0.000001010,  0.000001475,  0.000001475
Fan2_pim, 26167,  0.000000309,  0.000001146,  0.000001146
Fan1_pim, 26168,  0.000000132,  0.000000099,  0.000000099
Fan1_pim, 26169,  0.000000017,  0.000000013,  0.000000013
Fan2_pim, 26170,  0.000001001,  0.000001475,  0.000001475
Fan2_pim, 26171,  0.000000307,  0.000001142,  0.000001142
Fan1_pim, 26172,  0.000000131,  0.000000098,  0.000000098
Fan1_pim, 26173,  0.000000016,  0.000000012,  0.000000012
Fan2_pim, 26174,  0.000000992,  0.000001475,  0.000001475
Fan2_pim, 26175,  0.000000307,  0.000001139,  0.000001139
Fan1_pim, 26176,  0.000000130,  0.000000097,  0.000000097
Fan1_pim, 26177,  0.000000014,  0.000000011,  0.000000011
Fan2_pim, 26178,  0.000000983,  0.000001475,  0.000001475
Fan2_pim, 26179,  0.000000306,  0.000001137,  0.000001137
Fan1_pim, 26180,  0.000000129,  0.000000097,  0.000000097
Fan1_pim, 26181,  0.000000013,  0.000000010,  0.000000010
Fan2_pim, 26182,  0.000000974,  0.000001475,  0.000001475
Fan2_pim, 26183,  0.000000305,  0.000001133,  0.000001133
Fan1_pim, 26184,  0.000000128,  0.000000096,  0.000000096
Fan1_pim, 26185,  0.000000012,  0.000000009,  0.000000009
Fan2_pim, 26186,  0.000000966,  0.000001475,  0.000001475
Fan2_pim, 26187,  0.000000304,  0.000001129,  0.000001129
Fan1_pim, 26188,  0.000000127,  0.000000095,  0.000000095
Fan1_pim, 26189,  0.000000008,  0.000000006,  0.000000006
Fan2_pim, 26190,  0.000000957,  0.000001475,  0.000001475
Fan2_pim, 26191,  0.000000303,  0.000001126,  0.000001126
Fan1_pim, 26192,  0.000000126,  0.000000094,  0.000000094
Fan1_pim, 26193,  0.000000008,  0.000000006,  0.000000006
Fan2_pim, 26194,  0.000000948,  0.000001472,  0.000001472
Fan2_pim, 26195,  0.000000302,  0.000001123,  0.000001123
Fan1_pim, 26196,  0.000000124,  0.000000093,  0.000000093
Fan1_pim, 26197,  0.000000008,  0.000000006,  0.000000006
Fan2_pim, 26198,  0.000000939,  0.000001468,  0.000001468
Fan2_pim, 26199,  0.000000302,  0.000001123,  0.000001123
