Exec_Order, ThreadId, elapsed_us, elapsed_uc, COMMIT_CYC, INSTRUCTIONS, CLOCK_CYC, L2_CACHE_MISS
294, 7824, 3997, 15188600, 4456978, 8472523, 13015228, 277965 
295, 7824, 793, 3013400, 727737, 1235005, 2976257, 79483 
296, 7824, 785, 2983000, 727728, 1235004, 2992486, 79508 
297, 7824, 225, 851200, 187065, 342824, 856628, 31654 
298, 7824, 1605, 6099000, 3001652, 8002500, 5495653, 28214 
299, 7824, 1604, 6095200, 3001652, 8002464, 5596642, 32838 
300, 7824, 2047, 7778600, 3374264, 8685192, 7236293, 83642 
301, 7824, 304, 1151400, 186656, 341707, 1125302, 28371 
302, 7824, 289, 1094400, 186638, 341706, 1099578, 28710 
303, 7824, 277, 1048800, 187037, 342825, 1018831, 31608 
304, 7824, 1598, 6076200, 3001370, 8002501, 5514046, 31291 
305, 7824, 1611, 6121800, 3001637, 8002463, 5611160, 31181 
306, 7824, 2000, 7600000, 3374339, 8685191, 7070141, 76726 
307, 7824, 290, 1102000, 186670, 341706, 1106928, 26110 
308, 7824, 289, 1098200, 186639, 341706, 1102165, 28399 
309, 7824, 245, 934800, 187069, 342824, 935081, 31659 
310, 7824, 1627, 6182600, 3001326, 8002500, 5498803, 33987 
311, 7824, 1591, 6045800, 3001647, 8002462, 5511624, 35165 
312, 7824, 2037, 7740600, 3374285, 8685191, 7195620, 78585 
313, 7824, 285, 1083000, 186660, 341706, 1084981, 27423 
314, 7824, 282, 1071600, 186644, 341706, 1075405, 28272 
315, 7824, 2, 7600, 408, 737, 9274, 59 
316, 7824, 5, 19000, 359, 722, 4447, 11 
317, 7824, 1, 3800, 362, 737, 3210, 7 
318, 7824, 3, 15200, 348, 721, 3779, 5 
319, 7824, 2, 7600, 395, 713, 7889, 50 
320, 7824, 1, 3800, 344, 704, 2790, 3 
1, 7863, 3349, 12726200, 1043337, 2520159, 5990152, 35789 
321, 7824, 2, 7600, 333, 657, 6422, 67 
322, 7824, 6, 22800, 356, 721, 5352, 29 
323, 7824, 1, 7600, 398, 713, 5673, 40 
324, 7824, 1, 3800, 346, 704, 2565, 2 
1, 7864, 3035, 11529200, 1035239, 2507283, 5890435, 33254 
325, 7824, 2, 3800, 334, 657, 6399, 71 
326, 7824, 6, 22800, 358, 721, 5231, 25 
327, 7824, 2, 7600, 401, 713, 6433, 43 
328, 7824, 1, 3800, 348, 704, 2656, 3 
1, 7865, 3116, 11837000, 1032384, 2507802, 5511199, 30224 
329, 7824, 253, 961400, 187945, 345108, 959055, 31809 
330, 7824, 1733, 6585400, 3001664, 8009575, 5859237, 39258 
331, 7824, 1727, 6558800, 3001659, 8009267, 5998105, 44197 
332, 7824, 2147, 8162400, 3374048, 8692376, 7521730, 89350 
333, 7824, 239, 908200, 186664, 341706, 910529, 28628 
334, 7824, 240, 908200, 186685, 341706, 913629, 30712 
335, 7824, 282, 1071600, 186934, 342824, 1073268, 31573 
336, 7824, 1618, 6148400, 3001660, 8002499, 5554068, 33513 
337, 7824, 1590, 6038200, 3001667, 8002463, 5527457, 33910 
338, 7824, 2018, 7668400, 3374317, 8685191, 7127537, 81880 
339, 7824, 300, 1136200, 186648, 341706, 1141250, 28451 
340, 7824, 295, 1121000, 186620, 341706, 1124713, 28898 
341, 7824, 2, 7600, 432, 735, 9128, 80 
342, 7824, 1, 3800, 341, 704, 2893, 4 
1, 7866, 3783, 14375400, 1037929, 2513532, 5865533, 34135 
343, 7824, 2, 7600, 370, 651, 7961, 83 
344, 7824, 1, 3800, 345, 704, 3005, 9 
1, 7867, 3796, 14428600, 1040430, 2521005, 5936087, 32014 
345, 7824, 2, 7600, 365, 651, 7408, 75 
346, 7824, 1, 3800, 347, 704, 3156, 6 
1, 7868, 3597, 13668600, 1040131, 2518756, 5825216, 31746 
347, 7824, 839, 3192000, 726986, 1236988, 3139159, 79590 
348, 7824, 2405, 9139000, 3004367, 6010192, 7110957, 142664 
349, 7824, 2474, 9397400, 3004346, 6010192, 7066284, 143957 
350, 7824, 4030, 15310200, 4457705, 8479436, 13187395, 292364 
351, 7824, 802, 3043800, 727728, 1235005, 3008012, 78554 
352, 7824, 809, 3074200, 727722, 1235005, 3039534, 79544 
353, 7824, 239, 904400, 187067, 342824, 912851, 31670 
354, 7824, 1660, 6311800, 3001663, 8009462, 5697561, 36681 
355, 7824, 1631, 6194000, 3001643, 8009459, 5691328, 32548 
356, 7824, 2095, 7964800, 3374294, 8692105, 7383141, 81861 
357, 7824, 295, 1124800, 186642, 341706, 1127398, 27986 
358, 7824, 278, 1056400, 186646, 341706, 1059925, 27779 
359, 7824, 237, 904400, 187121, 342824, 908160, 31636 
360, 7824, 1654, 6285200, 3001663, 8009462, 5702969, 28605 
361, 7824, 1641, 6239600, 3001654, 8009459, 5712663, 35102 
362, 7824, 2108, 8014200, 3374329, 8692105, 7457919, 83898 
363, 7824, 302, 1147600, 186656, 341706, 1150930, 28764 
364, 7824, 273, 1037400, 186642, 341706, 1040039, 26876 
365, 7824, 284, 1079200, 186995, 342824, 1082368, 31539 
366, 7824, 1670, 6346000, 3001677, 8009461, 5762028, 34526 
367, 7824, 1662, 6315600, 3001673, 8009460, 5768530, 34750 
368, 7824, 2116, 8044600, 3374304, 8692105, 7497466, 83491 
369, 7824, 279, 1056400, 186652, 341706, 1063046, 27869 
370, 7824, 281, 1064000, 186633, 341706, 1069956, 28411 
371, 7824, 3, 7600, 434, 737, 11847, 112 
372, 7824, 6, 22800, 362, 722, 4885, 16 
373, 7824, 1, 3800, 367, 737, 3284, 7 
374, 7824, 3, 11400, 356, 721, 4236, 6 
375, 7824, 2, 7600, 399, 713, 8326, 62 
376, 7824, 1, 3800, 341, 704, 2873, 3 
1, 7869, 3265, 12410800, 1036211, 2509322, 5992537, 34835 
377, 7824, 2, 7600, 330, 657, 6109, 59 
378, 7824, 6, 22800, 359, 721, 5044, 28 
379, 7824, 2, 7600, 400, 713, 7739, 41 
380, 7824, 1, 3800, 344, 704, 2677, 1 
1, 7870, 3564, 13547000, 1037021, 2510170, 6162796, 36082 
381, 7824, 1, 7600, 331, 657, 6454, 60 
382, 7824, 7, 22800, 355, 721, 5059, 14 
383, 7824, 2, 3800, 395, 713, 7043, 45 
384, 7824, 1, 3800, 343, 704, 2627, 1 
1, 7871, 3430, 13034000, 1034951, 2507942, 6071304, 33671 
385, 7824, 246, 934800, 187964, 345144, 931840, 31801 
386, 7824, 2062, 7835600, 3001456, 8046543, 7149321, 44584 
387, 7824, 2049, 7790000, 3001446, 8046672, 7146058, 46469 
388, 7824, 2476, 9408800, 3374291, 8729530, 8804541, 96492 
389, 7824, 252, 957600, 186678, 341707, 933385, 27502 
390, 7824, 296, 1121000, 186674, 341707, 1098132, 26745 
391, 7824, 274, 1045000, 186906, 342824, 1046468, 31541 
392, 7824, 1834, 6965400, 3001652, 8009457, 6394446, 34250 
393, 7824, 1764, 6707000, 3001368, 8009447, 6158883, 33805 
394, 7824, 2062, 7835600, 3374290, 8692105, 7285809, 80201 
395, 7824, 306, 1162800, 186665, 341707, 1122908, 27129 
396, 7824, 290, 1105800, 186636, 341706, 1106061, 29005 
397, 7824, 2, 7600, 461, 735, 11144, 129 
398, 7824, 1, 3800, 348, 704, 3056, 6 
1, 7872, 3561, 13531800, 1042186, 2523716, 6096739, 34318 
399, 7824, 2, 7600, 366, 651, 7264, 72 
400, 7824, 0, 3800, 344, 704, 2926, 7 
